system:index,Acrisols,Albeluvisols,Alisols,Amazonas_Solimoes,Amazonia,Amazonia_1,Andosols,Area_Estavel,Arenosols,Borborema,Caatinga,Calcisols,Cambisols,Campinarana,Cerrado,Chernozems,Cobertura_Cenozoica,Contato_Ecotono_e_Encrave,Corpo_dagua_continental,Costeira_Margem_Continental,Cryosols,Durisols,Estepe,Ferralsols,Ferralsols_1,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Fluvisols,Formacao_Pioneira,Gleysols,Gurupi,Gypsisols,Histosols,Histosols_1,Humisols,ID,Kastanozems,Leptosols,Lixisols,Luvisols,Mantiqueira,Massa_d_agua,Mata_Atlantica,Nitisols,Pampa,Pantanal,Parana,Parecis,Parnaiba,Phaeozems,Planosols,Plinthosols,Podzols,Reconcavo_Tucano_Jatoba,Regosols,Sandysols,Sao_Francisco,Sao_Luis,Savana,Savana_Estepica,Solonchaks,Solonetz,Stagnosols,Thinsols,Tocantis,Umbrisols,Vertisols,Wetsols,bdod,black_soil_prob,cagb,cbgb,cdw,cec,cfvo,clay,clayminerals,clitter,convergence,cti,ctotal,eastness,elevation,latitude,ln_clay_sand,ln_silt_sand,longitude,lv1_Dry_season,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_semiarid,lv2_with_dry_summer,lv2_with_dry_winter,lv2_with_dry_winter_1,lv2_without_dry_season,lv3_and_hot,lv3_and_hot_summer,lv3_and_short_and_cool_summer,lv3_and_temperate,lv3_and_temperate_summer,lv3_low_latitude_and_altitude,lv3_with_hot_summer,lv3_with_temperate_summer,nitrogen,northness,oxides,pcurv,phh2o,roughness,sand,silt,slope,soc,spi,.geo
000000000000000005ca_0,1,0,1,0,0,0,0,1,3,0,1,1,55,0,0,1,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1483,0,2,7,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,1,0,4,0,2,0,0,8,3,137,4.0,9.59,5.85,1.25,180,31,223,81,1.6,33,0,18.28,0,489,6063,0.491057193329,0.406807268398218,7440,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0,214,0,70,2,425,350,0,95,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.24071603716075,-11.063695954980235]}"
000000000000000005cb_0,0,0,0,0,0,0,0,1,4,0,1,0,37,0,0,1,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1484,0,6,11,7,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,4,1,0,0,1,0,3,0,7,0,0,7,4,136,4.0,9.59,5.85,1.25,203,32,321,74,1.6,0,-1,18.28,0,693,6290,0.68444697436058,0.18893465508603,7070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15,1,220,0,74,3,324,352,1,121,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.87043047704668,-11.290879890334063]}"
000000000000000005cc_0,1,0,1,0,0,0,0,1,1,0,1,0,37,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1485,0,15,11,10,0,0,0,1,0,0,0,0,0,1,7,1,0,1,2,1,0,0,0,0,0,3,0,17,0,0,5,7,132,4.0,9.59,5.85,1.25,252,99,320,63,1.6,17,-4,18.28,1,290,5499,1.39929246917711,0.919673296231228,3394,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,1,186,0,67,5,481,196,2,184,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.1945243344296,-10.499913282666823]}"
000000000000000005cd_0,2,0,1,0,0,0,0,1,2,0,1,0,27,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1486,0,19,9,7,0,0,0,1,0,0,0,0,0,1,12,0,0,1,0,2,0,0,0,1,0,5,0,19,0,0,7,13,136,4.0,9.59,5.85,1.25,230,101,278,62,1.6,0,-15,18.28,3,258,5581,1.494287432317366,1.361818804811853,3310,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,-5,169,1,66,18,466,254,6,135,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.11098101300649,-10.581839636578524]}"
000000000000000005ce_0,1,0,0,0,0,0,0,0,3,0,1,2,45,0,0,0,1,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487,0,4,9,6,0,0,0,2,0,0,0,0,0,0,4,0,0,0,6,3,0,0,0,1,0,3,0,10,0,0,7,4,136,4.0,9.59,5.85,1.25,244,47,238,73,1.6,3,21,18.28,0,550,5381,-0.873005927989232,-1.318444486365702,5922,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0,181,0,68,1,545,215,0,71,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.7221140493567,-10.381874654333519]}"
000000000000000005cf_0,1,0,0,0,0,0,0,0,4,0,1,1,61,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1488,1,1,8,5,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,4,1,0,0,1,0,5,0,1,0,0,3,3,140,4.0,9.59,5.85,1.25,158,36,249,80,1.6,10,25,18.28,-1,421,5845,-0.509522470242241,-1.583943495759474,7903,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,211,0,68,3,551,197,1,70,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.70370773459595,-10.845405340939193]}"
000000000000000005d0_0,1,0,0,0,0,0,0,1,2,0,1,1,57,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1489,0,2,4,6,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,1,0,0,1,0,1,0,2,0,0,10,1,138,4.0,9.59,5.85,1.25,204,36,350,82,1.6,35,38,18.28,0,789,6345,0.162510298577526,-0.756696202989793,6746,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14,0,230,0,69,1,416,231,0,107,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.54622849100795,-11.345587291136942]}"
000000000000000005d1_0,5,0,1,0,0,0,0,1,2,0,1,0,32,0,0,1,0,0,0,0,0,0,0,21,21,1,0,0,0,0,0,3,0,0,0,0,0,0,2,1490,0,7,17,4,0,0,0,2,0,0,0,0,0,1,2,0,0,0,1,2,1,0,0,0,0,1,0,8,0,0,0,2,138,5.0,31.1,11.5,4.67,104,74,325,67,4.67,-16,-20,51.94,11,871,9809,-0.318514120180132,-0.631974024200037,7848,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,208,5,59,26,445,227,11,109,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.648191850037364,-14.80913170058817]}"
000000000000000005d2_0,3,0,1,0,0,0,0,0,3,0,1,0,31,0,0,0,0,1,0,0,0,0,0,14,14,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1491,0,7,22,4,0,0,0,2,0,0,0,0,0,1,2,0,0,0,3,3,1,0,0,0,0,2,0,10,0,0,1,2,135,5.0,42.11,13.1,5.05,159,77,321,64,3.9,39,24,64.15,3,640,9418,-0.432212878644822,-1.412771830035613,7894,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,1,214,-14,59,19,526,150,6,157,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.694275424112696,-14.41809505741094]}"
000000000000000005d3_0,1,0,0,0,0,0,1,1,1,0,1,0,20,0,0,1,1,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1492,0,5,8,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,5,0,0,42,1,136,4.0,9.59,5.85,1.25,218,39,330,86,1.6,-8,6,18.28,0,474,6000,0.608042686367518,0.201951513123576,7440,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11,0,226,0,71,2,360,308,0,89,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.24071603716075,-11.000095232864572]}"
000000000000000005d4_0,16,0,9,0,0,0,0,1,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,2,0,3,0,0,0,0,9,1493,0,8,9,4,0,0,1,2,0,0,0,0,0,6,5,3,0,1,1,3,0,0,0,0,0,1,0,9,0,0,6,8,133,13.0,141.1,33.16,2.98,183,86,409,43,3.41,-16,23,180.64,-1,151,7145,2.396899256270312,1.414874204700446,3737,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,-2,138,-4,65,11,208,380,3,228,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.53705195226438,-12.145447220116962]}"
000000000000000005d5_0,8,0,4,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,3,0,3,0,0,0,0,3,1494,0,2,6,2,0,0,1,2,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,3,0,0,53,4,135,10.0,127.1,29.9,14.0,130,74,472,41,2.9,43,6,173.8,0,58,7518,2.552458648085871,1.464471806463078,3802,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,1,162,0,53,4,141,385,1,200,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.602000147306214,-12.518158231498154]}"
000000000000000005d6_0,0,0,1,0,0,0,0,1,2,0,1,1,24,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1495,0,5,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,1,7,0,6,0,0,43,0,137,7.0,3.35,7.22,0.04,196,42,339,91,0.25,36,19,10.87,0,412,4590,0.150531254411509,-0.225000218149829,5598,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,207,0,76,0,367,291,0,67,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.3981815579032,-9.590908046666279]}"
000000000000000005d7_0,0,0,0,0,0,0,0,0,2,0,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1496,0,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,2,0,2,0,0,73,1,137,8.0,3.35,7.22,0.04,208,50,381,88,0.25,37,5,10.87,0,427,4690,0.813127901033011,0.346830127014312,5560,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,166,0,75,2,287,329,0,63,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.36099130514065,-9.690890537788782]}"
000000000000000005d8_0,3,0,2,0,0,0,0,0,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1497,2,10,6,6,0,0,0,1,0,0,0,0,0,5,26,0,0,0,0,1,1,0,0,1,0,18,0,10,0,0,1,26,122,5.0,25.99,9.62,4.68,209,112,178,51,3.05,-37,-31,43.34,14,539,7645,-2.257319234998989,-1.559447549058682,4820,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,-14,159,20,58,67,666,152,25,285,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.62042018491252,-12.645629170314711]}"
000000000000000005d9_0,10,0,3,0,0,0,0,0,1,0,1,0,5,0,0,4,0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1498,0,9,9,4,0,0,0,1,0,0,0,0,0,4,20,2,0,0,0,1,1,0,0,0,0,18,0,9,0,0,2,21,138,5.0,12.03,24.54,1.68,164,82,235,40,3.06,27,1,41.31,0,179,6581,-0.911157603584744,-1.354433762381204,3310,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,146,2,68,9,540,221,1,207,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.11098101300649,-11.581934042388786]}"
000000000000000005da_0,1,0,0,0,0,0,0,0,13,0,1,2,5,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1499,0,2,5,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,13,0,0,0,1,0,40,0,4,0,0,5,2,140,5.0,3.35,7.22,0.04,209,27,200,73,0.25,-2,26,10.87,0,403,5963,-1.66905692836862,-1.94052446193054,8051,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,175,0,74,0,675,122,0,72,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.85192975647567,-10.963713463857731]}"
000000000000000005db_0,2,0,0,0,0,0,0,0,7,1,1,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1500,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,1,0,57,0,5,0,0,4,0,139,5.0,3.35,7.22,0.04,209,55,185,91,0.25,-30,0,10.87,0,363,4036,-0.878373281092544,-0.952255433235124,4347,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,180,0,69,1,606,207,0,52,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.14799617699406,-9.036288190250886]}"
000000000000000005dc_0,4,0,2,0,0,0,0,1,3,0,1,0,14,0,0,0,0,1,0,0,0,1,0,23,23,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1501,0,1,14,3,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,3,1,0,0,0,0,22,0,1,0,0,3,2,140,5.0,42.11,13.1,5.05,126,49,209,67,3.9,5,-3,64.15,1,489,8736,-2.828412451760606,-1.195089586065249,8283,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,192,0,61,3,549,240,1,100,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.08342560519327,-13.736273756764225]}"
000000000000000005dd_0,0,0,0,0,0,0,0,0,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1502,0,4,10,4,0,0,0,1,0,0,0,0,0,0,32,0,0,0,0,2,1,0,0,1,0,31,0,4,0,0,1,32,136,4.0,3.35,7.22,0.04,209,75,255,71,0.25,2,0,10.87,-2,491,4745,-0.237792929699089,-0.867272542870814,4736,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,174,1,66,7,548,193,2,86,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.536876863489404,-9.745597938591661]}"
000000000000000005de_0,3,0,1,0,0,0,0,0,7,0,1,3,5,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1503,0,6,12,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,1,0,37,0,9,0,0,5,3,136,4.0,9.59,5.85,1.25,183,82,233,70,1.6,-7,21,18.28,0,403,5099,-0.761187277814056,-1.611664588927473,7542,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,159,0,66,3,624,140,1,118,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.342584990379905,-10.099983318176813]}"
000000000000000005df_0,2,0,0,0,0,0,0,0,4,0,1,0,9,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1504,0,13,10,16,0,0,0,2,0,0,0,0,0,0,2,0,0,1,3,4,0,0,0,1,2,35,0,16,0,0,2,2,137,6.0,25.99,9.62,4.68,212,107,236,74,3.05,-4,-3,43.34,-3,373,4036,-1.114249909796481,-2.303675803882034,3718,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5,189,0,70,16,622,140,6,83,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.5184568258831,-9.036288190250886]}"
000000000000000005e1_0,2,0,2,0,0,0,0,0,4,1,1,0,8,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1506,0,12,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,37,0,15,0,0,11,2,138,4.0,3.35,7.22,0.04,223,74,228,67,0.25,6,3,10.87,0,346,4054,-0.531981736493247,-1.438836316571648,4264,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,174,0,67,2,572,197,0,66,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.06472235015618,-9.054613822046925]}"
000000000000000005e2_0,2,0,0,0,0,0,0,0,5,1,1,4,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1507,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,3,62,0,6,0,0,3,0,137,5.0,3.35,7.22,0.04,235,67,161,96,0.25,-8,1,10.87,-1,330,3881,-2.393464361259421,-1.758334620732722,4255,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,195,0,69,5,677,158,1,51,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.055559534258165,-8.881867792910741]}"
000000000000000005e3_0,2,0,0,0,0,0,0,1,5,1,1,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1508,0,7,7,9,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,5,0,0,0,1,0,49,0,10,0,0,5,2,133,4.0,3.35,7.22,0.04,165,89,252,82,0.25,-43,-16,10.87,3,267,4218,-0.810477377475784,-1.563371798928027,3505,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,-1,183,2,66,11,378,368,3,168,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.30555610354678,-9.21819703528509]}"
000000000000000005e4_0,10,0,2,0,0,0,1,1,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,4,0,31,0,0,1,1,3,1509,0,2,8,2,0,0,1,1,0,0,0,0,0,3,1,0,0,0,2,4,1,0,0,0,0,0,0,4,0,0,2,32,114,5.0,85.73,20.15,2.98,193,88,288,27,4.11,10,-2,112.96,-8,67,9733,0.479229492492233,0.989433709247444,4516,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,5,128,-10,63,31,497,212,9,276,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.31669978735171,-14.733403722136893]}"
000000000000000005e5_0,1,0,0,0,0,0,0,1,3,0,1,0,9,0,0,0,0,0,0,0,0,0,0,9,9,1,0,0,0,0,0,56,0,3,0,0,0,0,3,1510,2,1,5,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,3,1,0,0,0,0,1,0,1,0,0,3,4,134,4.0,41.4,15.3,6.21,117,29,323,57,6.1,-34,1,69.01,0,449,9672,0.061975275738958,-0.222839704162355,9014,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,171,0,77,1,397,277,0,111,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.81483390952339,-14.672767440458825]}"
000000000000000005e6_0,4,0,0,0,0,0,0,1,4,0,1,0,10,0,0,0,0,0,0,0,0,0,0,24,24,1,0,0,0,0,0,8,0,3,0,0,0,0,0,1511,0,2,34,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,2,0,0,2,3,139,4.0,41.4,15.3,6.21,112,39,291,63,6.1,-1,-4,69.01,-2,459,9454,0.410361050464562,-0.360470994790369,8996,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,185,0,59,5,450,256,2,105,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.796238783142115,-14.45447682641778]}"
000000000000000005e7_0,1,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,72,0,1,0,0,0,0,2,1512,0,2,5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,1,139,4.0,56.89,11.38,6.26,120,33,285,54,1.34,18,5,75.86,0,439,9309,-0.354489102704059,-0.630659071478642,8903,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,170,0,56,1,417,295,0,112,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.70380214040621,-14.309219244975653]}"
000000000000000005e8_0,1,0,0,0,0,0,0,0,3,0,1,0,6,0,0,0,1,1,0,0,0,0,0,7,7,0,0,0,0,0,0,73,0,1,0,0,0,0,0,1513,0,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,136,4.0,42.11,13.1,5.05,129,15,310,60,3.9,-11,5,64.15,0,445,8372,-0.488341496689593,-0.176642468044494,8514,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,179,0,57,0,327,361,0,120,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.31492145391087,-13.372725561281053]}"
000000000000000005e9_0,1,0,1,0,0,0,0,0,2,0,1,2,5,0,0,1,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,63,0,2,0,0,0,0,2,1514,0,0,5,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,4,145,4.0,56.89,11.38,6.26,125,18,326,66,1.34,-8,36,75.86,0,427,8290,1.486743471139455,1.740503343343919,8625,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,181,0,62,0,212,460,0,136,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.425953223028046,-13.290799207369352]}"
000000000000000005ea_0,5,0,4,0,0,0,0,1,3,0,0,0,5,0,0,1,0,0,0,1,0,0,0,4,4,0,0,0,0,1,0,56,0,5,0,0,4,4,3,1515,1,0,2,3,0,0,1,0,0,0,0,0,0,1,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,2,7,112,5.0,78.54,18.46,2.98,262,38,283,26,3.77,0,-2,103.74,0,7,10616,-1.248473894128738,-1.815061216928563,4283,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,0,127,0,51,0,504,209,0,564,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.08331747653746,-15.616806972540031]}"
000000000000000005eb_0,3,0,5,0,0,0,1,0,2,0,0,0,5,0,0,1,0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1516,0,43,6,7,0,0,1,0,0,0,0,0,0,4,6,1,0,0,1,2,1,0,0,0,0,2,0,44,0,0,6,7,133,17.0,55.88,11.7,2.98,222,85,174,56,2.68,-16,-13,73.24,4,194,7190,-1.627172367373869,-0.75463480486426,4292,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,158,0,61,12,545,279,4,189,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.092480292435475,-12.190991805021822]}"
000000000000000005ec_0,2,0,3,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,1,0,1,0,0,0,0,7,1517,0,44,7,7,0,0,1,0,0,0,0,0,0,6,4,0,0,0,1,1,1,0,0,0,0,2,0,45,0,0,5,5,135,11.0,41.43,15.33,6.21,219,93,227,47,6.08,12,2,69.05,0,153,7427,-1.402958312645787,-1.251619178538937,4394,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,2,151,1,65,7,578,193,2,169,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.19434924565463,-12.42733855627367]}"
000000000000000005ed_0,1,0,2,0,0,0,0,1,2,0,1,0,9,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1518,0,42,4,8,0,0,0,0,0,0,0,0,0,2,13,0,0,0,1,2,1,0,0,1,0,5,0,43,0,0,4,14,132,4.0,9.59,5.85,1.25,258,84,230,68,1.6,7,-8,18.28,2,274,6563,-0.987465861649499,-1.063085995765242,4699,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,2,179,0,67,8,569,198,3,127,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.49995610531209,-11.563608410592748]}"
000000000000000005ee_0,4,0,4,0,0,0,0,0,1,0,1,0,3,0,0,1,1,1,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1519,0,46,12,3,0,0,0,1,0,0,0,0,0,3,7,1,0,0,0,1,0,0,0,0,0,5,0,46,0,0,4,7,134,5.0,12.03,24.54,1.68,188,83,188,57,3.06,-13,-11,41.31,-1,178,6599,-1.058680970222744,-0.068926720490557,3320,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,170,2,50,5,439,371,1,142,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.12041332348974,-11.599990179599589]}"
000000000000000005ef_0,1,0,0,0,0,0,0,1,1,0,1,0,10,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1520,0,49,7,8,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,1,1,0,0,1,0,3,0,50,0,0,4,9,131,4.0,9.59,5.85,1.25,268,67,222,75,1.6,9,-8,18.28,-6,229,7281,-1.18973651831966,-0.848034047706498,5061,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,-3,194,-2,64,18,557,219,7,150,44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.86107884952814,-12.281811480246306]}"
000000000000000005f1_0,2,0,2,0,0,0,0,0,2,0,1,1,12,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1522,1,39,7,5,0,0,0,0,0,0,0,0,0,2,6,0,0,0,2,2,1,0,0,1,0,5,0,41,0,0,4,6,130,4.0,9.59,5.85,1.25,256,101,233,69,1.6,-6,4,18.28,2,277,6372,0.475697182290415,1.124975775122985,4274,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0,205,-2,65,6,461,303,2,115,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.07415466063944,-11.372806244245764]}"
000000000000000005f4_0,6,0,1,0,0,0,1,1,3,0,0,0,5,0,1,1,0,1,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1525,0,46,10,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,3,1,0,0,0,0,1,0,46,0,0,1,2,138,6.0,12.03,24.54,1.68,101,82,346,55,3.06,-12,-20,41.31,-9,869,8645,0.005309511186083,-0.748631329688973,7875,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,-14,187,6,48,49,438,214,17,104,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.67594979231666,-13.645454081539741]}"
